ID,SN,TEST,DAY,@TIME,TESTVERSION,STATUS,FIRST,LAST,SHIFT,FAMILY,Calibration,@TABLE,RESULTNUM1,X1,RESULTNUM2,X2,RESULTNUM3,X3,RESULTNUM4,X4,RESULTNUM5,X5,RESULTNUM6,X6,RESULTNUM7,X7,RESULTNUM8,X8,RESULTNUM9,X9,RESULTNUM10,X10,RESULTNUM11,X11,RESULTNUM12,X12,RESULTNUM13,X13,RESULTNUM14,X14,RESULTNUM15,X15,RESULTNUM16,X16,RESULTNUM17,X17,RESULTNUM18,X18,RESULTNUM19,X19,RESULTNUM20,X20,RESULTNUM21,X21,RESULTNUM22,X22,RESULTNUM23,X23,RESULTNUM24,X24,RESULTNUM25,X25,RESULTNUM26,X26,RESULTNUM27,X27,RESULTNUM28,X28
28,DRW381700101,BT_914mm_NewBT,20170925,172805,6,F,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,75.4,BTFrontBigError_25N,27.9,BTFrontBigError_20N,30.1,BTFrontBigError_15N ,31.0,BTFrontBigError_30N,27.2,AccBTFrontBigError_25N,7.0,DecBTFrontBigError_30N,17.4,RADIUS_FRONT_SMALL_ROLL,58.8,BTFrontSmallError_25N,-0.9,BTFrontSmallError_20N,-2.5,BTFrontSmallError_15N,-7.1,BTFrontSmallError_30N,5,AccBTFrontSmallError_25N,1.2,DecBTFrontSmallError_30N,2.5,RADIUS_REAR_BIG_ROLL,73.9,BTRearBigError_25N,29.3,BTBTRearBigError_20N,30.0,BTBTRearBigError_15N ,39.1,BTBTRearBigError_30N,31.0,AccBTRearBigError_25N,10.1,DecBTRearBigError_30N,12.9,RADIUS_REAR_SMALL_ROLL,73.9,BTRearSmallError_25N,NaN,BTRearSmallError_20N,NaN,BTRearSmallError_15N,NaN,BTRearSmallError_30N,NaN,AccBTRearSmallError_25N,NaN,DecBTRearSmallError_30N,NaN
29,DRW381700101,BT_914mm_NewBT,20170925,173148,6,F,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,75.4,BTFrontBigError_25N,27.9,BTFrontBigError_20N,30.1,BTFrontBigError_15N ,31.0,BTFrontBigError_30N,27.2,AccBTFrontBigError_25N,7.0,DecBTFrontBigError_30N,17.4,RADIUS_FRONT_SMALL_ROLL,58.8,BTFrontSmallError_25N,-0.9,BTFrontSmallError_20N,-2.5,BTFrontSmallError_15N,-7.1,BTFrontSmallError_30N,5,AccBTFrontSmallError_25N,1.2,DecBTFrontSmallError_30N,2.5,RADIUS_REAR_BIG_ROLL,73.9,BTRearBigError_25N,29.3,BTBTRearBigError_20N,30.0,BTBTRearBigError_15N ,39.1,BTBTRearBigError_30N,31.0,AccBTRearBigError_25N,10.1,DecBTRearBigError_30N,12.9,RADIUS_REAR_SMALL_ROLL,53.4,BTRearSmallError_25N,3.5,BTRearSmallError_20N,-0.1,BTRearSmallError_15N,3.0,BTRearSmallError_30N,3.7,AccBTRearSmallError_25N,-3.8,DecBTRearSmallError_30N,-9.3
31,DRW381700101,BT_914mm_NewBT,20170925,173921,6,F,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,75.4,BTFrontBigError_25N,27.9,BTFrontBigError_20N,30.1,BTFrontBigError_15N ,31.0,BTFrontBigError_30N,27.2,AccBTFrontBigError_25N,7.0,DecBTFrontBigError_30N,17.4,RADIUS_FRONT_SMALL_ROLL,50.4,BTFrontSmallError_25N,9.9,BTFrontSmallError_20N,6.1,BTFrontSmallError_15N,3.8,BTFrontSmallError_30N,9.3,AccBTFrontSmallError_25N,9.6,DecBTFrontSmallError_30N,8.9,RADIUS_REAR_BIG_ROLL,73.9,BTRearBigError_25N,29.3,BTBTRearBigError_20N,30.0,BTBTRearBigError_15N ,39.1,BTBTRearBigError_30N,31.0,AccBTRearBigError_25N,10.1,DecBTRearBigError_30N,12.9,RADIUS_REAR_SMALL_ROLL,53.4,BTRearSmallError_25N,3.5,BTRearSmallError_20N,-0.1,BTRearSmallError_15N,3.0,BTRearSmallError_30N,3.7,AccBTRearSmallError_25N,-3.8,DecBTRearSmallError_30N,-9.3
32,DRW381700101,BT_914mm_NewBT,20170925,174221,6,F,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,50.4,BTFrontBigError_25N,9.9,BTFrontBigError_20N,6.1,BTFrontBigError_15N ,3.8,BTFrontBigError_30N,9.3,AccBTFrontBigError_25N,9.6,DecBTFrontBigError_30N,8.9,RADIUS_FRONT_SMALL_ROLL,49.4,BTFrontSmallError_25N,-99.2,BTFrontSmallError_20N,-98.9,BTFrontSmallError_15N,-98.5,BTFrontSmallError_30N,-99.2,AccBTFrontSmallError_25N,-98.2,DecBTFrontSmallError_30N,-99.8,RADIUS_REAR_BIG_ROLL,73.9,BTRearBigError_25N,29.3,BTBTRearBigError_20N,30.0,BTBTRearBigError_15N ,39.1,BTBTRearBigError_30N,31.0,AccBTRearBigError_25N,10.1,DecBTRearBigError_30N,12.9,RADIUS_REAR_SMALL_ROLL,53.4,BTRearSmallError_25N,3.5,BTRearSmallError_20N,-0.1,BTRearSmallError_15N,3.0,BTRearSmallError_30N,3.7,AccBTRearSmallError_25N,-3.8,DecBTRearSmallError_30N,-9.3
33,DRW381700101,BT_914mm_NewBT,20170925,174449,6,F,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,50.4,BTFrontBigError_25N,9.9,BTFrontBigError_20N,6.1,BTFrontBigError_15N ,3.8,BTFrontBigError_30N,9.3,AccBTFrontBigError_25N,9.6,DecBTFrontBigError_30N,8.9,RADIUS_FRONT_SMALL_ROLL,47.5,BTFrontSmallError_25N,3.4,BTFrontSmallError_20N,-1.6,BTFrontSmallError_15N,-2.5,BTFrontSmallError_30N,8.6,AccBTFrontSmallError_25N,14.3,DecBTFrontSmallError_30N,8.5,RADIUS_REAR_BIG_ROLL,73.9,BTRearBigError_25N,29.3,BTBTRearBigError_20N,30.0,BTBTRearBigError_15N ,39.1,BTBTRearBigError_30N,31.0,AccBTRearBigError_25N,10.1,DecBTRearBigError_30N,12.9,RADIUS_REAR_SMALL_ROLL,53.4,BTRearSmallError_25N,3.5,BTRearSmallError_20N,-0.1,BTRearSmallError_15N,3.0,BTRearSmallError_30N,3.7,AccBTRearSmallError_25N,-3.8,DecBTRearSmallError_30N,-9.3
34,DRW381700101,BT_914mm_NewBT,20170925,175511,6,F,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,50.4,BTFrontBigError_25N,9.9,BTFrontBigError_20N,6.1,BTFrontBigError_15N ,3.8,BTFrontBigError_30N,9.3,AccBTFrontBigError_25N,9.6,DecBTFrontBigError_30N,8.9,RADIUS_FRONT_SMALL_ROLL,47.5,BTFrontSmallError_25N,3.4,BTFrontSmallError_20N,-1.6,BTFrontSmallError_15N,-2.5,BTFrontSmallError_30N,8.6,AccBTFrontSmallError_25N,14.3,DecBTFrontSmallError_30N,8.5,RADIUS_REAR_BIG_ROLL,73.9,BTRearBigError_25N,29.3,BTBTRearBigError_20N,30.0,BTBTRearBigError_15N ,39.1,BTBTRearBigError_30N,31.0,AccBTRearBigError_25N,10.1,DecBTRearBigError_30N,12.9,RADIUS_REAR_SMALL_ROLL,51.0,BTRearSmallError_25N,-99.9,BTRearSmallError_20N,-100.0,BTRearSmallError_15N,-100.0,BTRearSmallError_30N,-100.0,AccBTRearSmallError_25N,-99.0,DecBTRearSmallError_30N,-100.5
35,DRW381700101,BT_914mm_NewBT,20170925,180113,6,F,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,50.4,BTFrontBigError_25N,9.9,BTFrontBigError_20N,6.1,BTFrontBigError_15N ,3.8,BTFrontBigError_30N,9.3,AccBTFrontBigError_25N,9.6,DecBTFrontBigError_30N,8.9,RADIUS_FRONT_SMALL_ROLL,47.5,BTFrontSmallError_25N,3.4,BTFrontSmallError_20N,-1.6,BTFrontSmallError_15N,-2.5,BTFrontSmallError_30N,8.6,AccBTFrontSmallError_25N,14.3,DecBTFrontSmallError_30N,8.5,RADIUS_REAR_BIG_ROLL,73.9,BTRearBigError_25N,29.3,BTBTRearBigError_20N,30.0,BTBTRearBigError_15N ,39.1,BTBTRearBigError_30N,31.0,AccBTRearBigError_25N,10.1,DecBTRearBigError_30N,12.9,RADIUS_REAR_SMALL_ROLL,68.9,BTRearSmallError_25N,-100.0,BTRearSmallError_20N,-99.9,BTRearSmallError_15N,-99.8,BTRearSmallError_30N,-99.9,AccBTRearSmallError_25N,-99.0,DecBTRearSmallError_30N,-100.5
36,DRW381700101,BT_914mm_NewBT,20170925,180233,6,F,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,50.4,BTFrontBigError_25N,9.9,BTFrontBigError_20N,6.1,BTFrontBigError_15N ,3.8,BTFrontBigError_30N,9.3,AccBTFrontBigError_25N,9.6,DecBTFrontBigError_30N,8.9,RADIUS_FRONT_SMALL_ROLL,47.5,BTFrontSmallError_25N,3.4,BTFrontSmallError_20N,-1.6,BTFrontSmallError_15N,-2.5,BTFrontSmallError_30N,8.6,AccBTFrontSmallError_25N,14.3,DecBTFrontSmallError_30N,8.5,RADIUS_REAR_BIG_ROLL,73.9,BTRearBigError_25N,29.3,BTBTRearBigError_20N,30.0,BTBTRearBigError_15N ,39.1,BTBTRearBigError_30N,31.0,AccBTRearBigError_25N,10.1,DecBTRearBigError_30N,12.9,RADIUS_REAR_SMALL_ROLL,56.5,BTRearSmallError_25N,5.2,BTRearSmallError_20N,0.8,BTRearSmallError_15N,20.0,BTRearSmallError_30N,8.4,AccBTRearSmallError_25N,0.7,DecBTRearSmallError_30N,-0.4
37,DRW381700121,BT_914mm_NewBT,20170926,144548,6,F,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,77.3,BTFrontBigError_25N,12.8,BTFrontBigError_20N,14.3,BTFrontBigError_15N ,17.3,BTFrontBigError_30N,20.5,AccBTFrontBigError_25N,18.4,DecBTFrontBigError_30N,17.3,RADIUS_FRONT_SMALL_ROLL,52.6,BTFrontSmallError_25N,12.7,BTFrontSmallError_20N,8.6,BTFrontSmallError_15N,10.5,BTFrontSmallError_30N,19.1,AccBTFrontSmallError_25N,17.6,DecBTFrontSmallError_30N,13.7,RADIUS_REAR_BIG_ROLL,87.3,BTRearBigError_25N,-99.7,BTBTRearBigError_20N,-99.6,BTBTRearBigError_15N ,-99.3,BTBTRearBigError_30N,-99.7,AccBTRearBigError_25N,-98.7,DecBTRearBigError_30N,-100.4,RADIUS_REAR_SMALL_ROLL,50.1,BTRearSmallError_25N,0.2,BTRearSmallError_20N,0.6,BTRearSmallError_15N,19.0,BTRearSmallError_30N,10.2,AccBTRearSmallError_25N,-3.4,DecBTRearSmallError_30N,7.6
38,DRW381700121,BT_914mm_NewBT,20170926,150942,6,F,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,77.3,BTFrontBigError_25N,12.8,BTFrontBigError_20N,14.3,BTFrontBigError_15N ,17.3,BTFrontBigError_30N,20.5,AccBTFrontBigError_25N,18.4,DecBTFrontBigError_30N,17.3,RADIUS_FRONT_SMALL_ROLL,52.6,BTFrontSmallError_25N,12.7,BTFrontSmallError_20N,8.6,BTFrontSmallError_15N,10.5,BTFrontSmallError_30N,19.1,AccBTFrontSmallError_25N,17.6,DecBTFrontSmallError_30N,13.7,RADIUS_REAR_BIG_ROLL,75.5,BTRearBigError_25N,-99.9,BTBTRearBigError_20N,-100.0,BTBTRearBigError_15N ,-100.1,BTBTRearBigError_30N,-100.0,AccBTRearBigError_25N,-98.8,DecBTRearBigError_30N,-100.7,RADIUS_REAR_SMALL_ROLL,50.1,BTRearSmallError_25N,0.2,BTRearSmallError_20N,0.6,BTRearSmallError_15N,19.0,BTRearSmallError_30N,10.2,AccBTRearSmallError_25N,-3.4,DecBTRearSmallError_30N,7.6
39,DRW381700121,BT_914mm_NewBT,20170926,151104,6,P,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,77.3,BTFrontBigError_25N,12.8,BTFrontBigError_20N,14.3,BTFrontBigError_15N ,17.3,BTFrontBigError_30N,20.5,AccBTFrontBigError_25N,18.4,DecBTFrontBigError_30N,17.3,RADIUS_FRONT_SMALL_ROLL,52.6,BTFrontSmallError_25N,12.7,BTFrontSmallError_20N,8.6,BTFrontSmallError_15N,10.5,BTFrontSmallError_30N,19.1,AccBTFrontSmallError_25N,17.6,DecBTFrontSmallError_30N,13.7,RADIUS_REAR_BIG_ROLL,76.2,BTRearBigError_25N,20.5,BTBTRearBigError_20N,25.1,BTBTRearBigError_15N ,38.5,BTBTRearBigError_30N,16.6,AccBTRearBigError_25N,4.7,DecBTRearBigError_30N,7.4,RADIUS_REAR_SMALL_ROLL,50.1,BTRearSmallError_25N,0.2,BTRearSmallError_20N,0.6,BTRearSmallError_15N,19.0,BTRearSmallError_30N,10.2,AccBTRearSmallError_25N,-3.4,DecBTRearSmallError_30N,7.6
40,DRW391700001,BT_914mm_NewBT,20170926,160345,6,P,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,73.7,BTFrontBigError_25N,16.7,BTFrontBigError_20N,15.1,BTFrontBigError_15N ,15.1,BTFrontBigError_30N,14.9,AccBTFrontBigError_25N,-5.3,DecBTFrontBigError_30N,-1.8,RADIUS_FRONT_SMALL_ROLL,71.2,BTFrontSmallError_25N,8.6,BTFrontSmallError_20N,7.3,BTFrontSmallError_15N,1.6,BTFrontSmallError_30N,11.5,AccBTFrontSmallError_25N,-3.6,DecBTFrontSmallError_30N,0.1,RADIUS_REAR_BIG_ROLL,69.5,BTRearBigError_25N,1.6,BTBTRearBigError_20N,2.8,BTBTRearBigError_15N ,26.0,BTBTRearBigError_30N,5.5,AccBTRearBigError_25N,5.0,DecBTRearBigError_30N,-0.8,RADIUS_REAR_SMALL_ROLL,67.6,BTRearSmallError_25N,11.6,BTRearSmallError_20N,9.9,BTRearSmallError_15N,28.3,BTRearSmallError_30N,15.6,AccBTRearSmallError_25N,2.9,DecBTRearSmallError_30N,9.5
41,DRW391700041,BT_914mm_NewBT,20170926,175024,6,P,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,71.9,BTFrontBigError_25N,15.9,BTFrontBigError_20N,14.1,BTFrontBigError_15N ,22.3,BTFrontBigError_30N,14.0,AccBTFrontBigError_25N,5.9,DecBTFrontBigError_30N,5.1,RADIUS_FRONT_SMALL_ROLL,65.1,BTFrontSmallError_25N,9.6,BTFrontSmallError_20N,6.8,BTFrontSmallError_15N,8.4,BTFrontSmallError_30N,14.7,AccBTFrontSmallError_25N,4.3,DecBTFrontSmallError_30N,3.4,RADIUS_REAR_BIG_ROLL,70.3,BTRearBigError_25N,23.3,BTBTRearBigError_20N,21.3,BTBTRearBigError_15N ,20.8,BTBTRearBigError_30N,17.7,AccBTRearBigError_25N,3.3,DecBTRearBigError_30N,12.1,RADIUS_REAR_SMALL_ROLL,63.3,BTRearSmallError_25N,17.5,BTRearSmallError_20N,21.2,BTRearSmallError_15N,13.0,BTRearSmallError_30N,23.8,AccBTRearSmallError_25N,7.4,DecBTRearSmallError_30N,14.1
42,DRW391700031,BT_914mm_NewBT,20170927,175755,6,F,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,72.9,BTFrontBigError_25N,21.4,BTFrontBigError_20N,20.7,BTFrontBigError_15N ,21.1,BTFrontBigError_30N,19.2,AccBTFrontBigError_25N,6.3,DecBTFrontBigError_30N,10.8,RADIUS_FRONT_SMALL_ROLL,60.5,BTFrontSmallError_25N,9.6,BTFrontSmallError_20N,1.5,BTFrontSmallError_15N,-0.5,BTFrontSmallError_30N,13.6,AccBTFrontSmallError_25N,7.0,DecBTFrontSmallError_30N,8.9,RADIUS_REAR_BIG_ROLL,71.3,BTRearBigError_25N,35.7,BTBTRearBigError_20N,40.9,BTBTRearBigError_15N ,55.6,BTBTRearBigError_30N,33.2,AccBTRearBigError_25N,25.6,DecBTRearBigError_30N,19.6,RADIUS_REAR_SMALL_ROLL,58.5,BTRearSmallError_25N,10.8,BTRearSmallError_20N,2.4,BTRearSmallError_15N,4.2,BTRearSmallError_30N,15.3,AccBTRearSmallError_25N,-1.1,DecBTRearSmallError_30N,11.8
43,DRW391700031,BT_914mm_NewBT,20170927,180040,6,F,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,72.9,BTFrontBigError_25N,21.4,BTFrontBigError_20N,20.7,BTFrontBigError_15N ,21.1,BTFrontBigError_30N,19.2,AccBTFrontBigError_25N,6.3,DecBTFrontBigError_30N,10.8,RADIUS_FRONT_SMALL_ROLL,60.5,BTFrontSmallError_25N,9.6,BTFrontSmallError_20N,1.5,BTFrontSmallError_15N,-0.5,BTFrontSmallError_30N,13.6,AccBTFrontSmallError_25N,7.0,DecBTFrontSmallError_30N,8.9,RADIUS_REAR_BIG_ROLL,69.2,BTRearBigError_25N,36.7,BTBTRearBigError_20N,41.4,BTBTRearBigError_15N ,44.3,BTBTRearBigError_30N,35.2,AccBTRearBigError_25N,9.7,DecBTRearBigError_30N,27.1,RADIUS_REAR_SMALL_ROLL,58.5,BTRearSmallError_25N,10.8,BTRearSmallError_20N,2.4,BTRearSmallError_15N,4.2,BTRearSmallError_30N,15.3,AccBTRearSmallError_25N,-1.1,DecBTRearSmallError_30N,11.8
44,DRW391700031,BT_914mm_NewBT,20170927,180726,6,F,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,72.9,BTFrontBigError_25N,21.4,BTFrontBigError_20N,20.7,BTFrontBigError_15N ,21.1,BTFrontBigError_30N,19.2,AccBTFrontBigError_25N,6.3,DecBTFrontBigError_30N,10.8,RADIUS_FRONT_SMALL_ROLL,60.5,BTFrontSmallError_25N,9.6,BTFrontSmallError_20N,1.5,BTFrontSmallError_15N,-0.5,BTFrontSmallError_30N,13.6,AccBTFrontSmallError_25N,7.0,DecBTFrontSmallError_30N,8.9,RADIUS_REAR_BIG_ROLL,58.5,BTRearBigError_25N,10.8,BTBTRearBigError_20N,2.4,BTBTRearBigError_15N ,4.2,BTBTRearBigError_30N,15.3,AccBTRearBigError_25N,-1.1,DecBTRearBigError_30N,11.8,RADIUS_REAR_SMALL_ROLL,56.3,BTRearSmallError_25N,18.0,BTRearSmallError_20N,3.9,BTRearSmallError_15N,4.1,BTRearSmallError_30N,28.5,AccBTRearSmallError_25N,13.6,DecBTRearSmallError_30N,23.2
45,DRW391700031,BT_914mm_NewBT,20170927,181043,6,F,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,72.9,BTFrontBigError_25N,21.4,BTFrontBigError_20N,20.7,BTFrontBigError_15N ,21.1,BTFrontBigError_30N,19.2,AccBTFrontBigError_25N,6.3,DecBTFrontBigError_30N,10.8,RADIUS_FRONT_SMALL_ROLL,60.5,BTFrontSmallError_25N,9.6,BTFrontSmallError_20N,1.5,BTFrontSmallError_15N,-0.5,BTFrontSmallError_30N,13.6,AccBTFrontSmallError_25N,7.0,DecBTFrontSmallError_30N,8.9,RADIUS_REAR_BIG_ROLL,58.5,BTRearBigError_25N,10.8,BTBTRearBigError_20N,2.4,BTBTRearBigError_15N ,4.2,BTBTRearBigError_30N,15.3,AccBTRearBigError_25N,-1.1,DecBTRearBigError_30N,11.8,RADIUS_REAR_SMALL_ROLL,53.7,BTRearSmallError_25N,24.5,BTRearSmallError_20N,12.1,BTRearSmallError_15N,11.8,BTRearSmallError_30N,30.7,AccBTRearSmallError_25N,11.4,DecBTRearSmallError_30N,23.3
46,DRW391700031,BT_914mm_NewBT,20170927,181456,6,F,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,72.9,BTFrontBigError_25N,21.4,BTFrontBigError_20N,20.7,BTFrontBigError_15N ,21.1,BTFrontBigError_30N,19.2,AccBTFrontBigError_25N,6.3,DecBTFrontBigError_30N,10.8,RADIUS_FRONT_SMALL_ROLL,66.7,BTFrontSmallError_25N,2.7,BTFrontSmallError_20N,-0.3,BTFrontSmallError_15N,9.3,BTFrontSmallError_30N,4.8,AccBTFrontSmallError_25N,-2.6,DecBTFrontSmallError_30N,-2.4,RADIUS_REAR_BIG_ROLL,58.5,BTRearBigError_25N,10.8,BTBTRearBigError_20N,2.4,BTBTRearBigError_15N ,4.2,BTBTRearBigError_30N,15.3,AccBTRearBigError_25N,-1.1,DecBTRearBigError_30N,11.8,RADIUS_REAR_SMALL_ROLL,53.7,BTRearSmallError_25N,24.5,BTRearSmallError_20N,12.1,BTRearSmallError_15N,11.8,BTRearSmallError_30N,30.7,AccBTRearSmallError_25N,11.4,DecBTRearSmallError_30N,23.3
47,DRW391700031,BT_914mm_NewBT,20170927,182558,6,F,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,78.8,BTFrontBigError_25N,-5.9,BTFrontBigError_20N,-16.0,BTFrontBigError_15N ,-7.9,BTFrontBigError_30N,-3.4,AccBTFrontBigError_25N,-10.0,DecBTFrontBigError_30N,-12.8,RADIUS_FRONT_SMALL_ROLL,66.7,BTFrontSmallError_25N,2.7,BTFrontSmallError_20N,-0.3,BTFrontSmallError_15N,9.3,BTFrontSmallError_30N,4.8,AccBTFrontSmallError_25N,-2.6,DecBTFrontSmallError_30N,-2.4,RADIUS_REAR_BIG_ROLL,58.5,BTRearBigError_25N,10.8,BTBTRearBigError_20N,2.4,BTBTRearBigError_15N ,4.2,BTBTRearBigError_30N,15.3,AccBTRearBigError_25N,-1.1,DecBTRearBigError_30N,11.8,RADIUS_REAR_SMALL_ROLL,53.7,BTRearSmallError_25N,24.5,BTRearSmallError_20N,12.1,BTRearSmallError_15N,11.8,BTRearSmallError_30N,30.7,AccBTRearSmallError_25N,11.4,DecBTRearSmallError_30N,23.3
48,DRW391700031,BT_914mm_NewBT,20170927,182903,6,F,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,78.8,BTFrontBigError_25N,-5.9,BTFrontBigError_20N,-16.0,BTFrontBigError_15N ,-7.9,BTFrontBigError_30N,-3.4,AccBTFrontBigError_25N,-10.0,DecBTFrontBigError_30N,-12.8,RADIUS_FRONT_SMALL_ROLL,66.7,BTFrontSmallError_25N,2.7,BTFrontSmallError_20N,-0.3,BTFrontSmallError_15N,9.3,BTFrontSmallError_30N,4.8,AccBTFrontSmallError_25N,-2.6,DecBTFrontSmallError_30N,-2.4,RADIUS_REAR_BIG_ROLL,64.8,BTRearBigError_25N,11.6,BTBTRearBigError_20N,1.2,BTBTRearBigError_15N ,13.0,BTBTRearBigError_30N,16.7,AccBTRearBigError_25N,-10.6,DecBTRearBigError_30N,12.8,RADIUS_REAR_SMALL_ROLL,53.7,BTRearSmallError_25N,24.5,BTRearSmallError_20N,12.1,BTRearSmallError_15N,11.8,BTRearSmallError_30N,30.7,AccBTRearSmallError_25N,11.4,DecBTRearSmallError_30N,23.3
49,DRW391700031,BT_914mm_NewBT,20170927,183026,6,P,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,78.8,BTFrontBigError_25N,-5.9,BTFrontBigError_20N,-16.0,BTFrontBigError_15N ,-7.9,BTFrontBigError_30N,-3.4,AccBTFrontBigError_25N,-10.0,DecBTFrontBigError_30N,-12.8,RADIUS_FRONT_SMALL_ROLL,66.7,BTFrontSmallError_25N,2.7,BTFrontSmallError_20N,-0.3,BTFrontSmallError_15N,9.3,BTFrontSmallError_30N,4.8,AccBTFrontSmallError_25N,-2.6,DecBTFrontSmallError_30N,-2.4,RADIUS_REAR_BIG_ROLL,77.3,BTRearBigError_25N,17.6,BTBTRearBigError_20N,10.4,BTBTRearBigError_15N ,23.8,BTBTRearBigError_30N,20.0,AccBTRearBigError_25N,15.6,DecBTRearBigError_30N,11.8,RADIUS_REAR_SMALL_ROLL,64.8,BTRearSmallError_25N,11.6,BTRearSmallError_20N,1.2,BTRearSmallError_15N,13.0,BTRearSmallError_30N,16.7,AccBTRearSmallError_25N,-10.6,DecBTRearSmallError_30N,12.8
50,DRW391700021,BT_914mm_NewBT,20170927,192031,6,P,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,74.9,BTFrontBigError_25N,9.5,BTFrontBigError_20N,10.5,BTFrontBigError_15N ,11.8,BTFrontBigError_30N,11.8,AccBTFrontBigError_25N,2.7,DecBTFrontBigError_30N,1.4,RADIUS_FRONT_SMALL_ROLL,62.2,BTFrontSmallError_25N,5.6,BTFrontSmallError_20N,5.1,BTFrontSmallError_15N,8.9,BTFrontSmallError_30N,7.3,AccBTFrontSmallError_25N,4.3,DecBTFrontSmallError_30N,0.3,RADIUS_REAR_BIG_ROLL,60,BTRearBigError_25N,10.7,BTBTRearBigError_20N,6.2,BTBTRearBigError_15N ,11.6,BTBTRearBigError_30N,13.8,AccBTRearBigError_25N,5.1,DecBTRearBigError_30N,5.4,RADIUS_REAR_SMALL_ROLL,57.6,BTRearSmallError_25N,17.8,BTRearSmallError_20N,18.2,BTRearSmallError_15N,16.6,BTRearSmallError_30N,19.2,AccBTRearSmallError_25N,9.2,DecBTRearSmallError_30N,9.5
51,DRW391700021,BT_914mm_NewBT,20170927,192215,6,F,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,74.9,BTFrontBigError_25N,9.5,BTFrontBigError_20N,10.5,BTFrontBigError_15N ,11.8,BTFrontBigError_30N,11.8,AccBTFrontBigError_25N,2.7,DecBTFrontBigError_30N,1.4,RADIUS_FRONT_SMALL_ROLL,62.2,BTFrontSmallError_25N,5.6,BTFrontSmallError_20N,5.1,BTFrontSmallError_15N,8.9,BTFrontSmallError_30N,7.3,AccBTFrontSmallError_25N,4.3,DecBTFrontSmallError_30N,0.3,RADIUS_REAR_BIG_ROLL,60,BTRearBigError_25N,10.7,BTBTRearBigError_20N,6.2,BTBTRearBigError_15N ,11.6,BTBTRearBigError_30N,13.8,AccBTRearBigError_25N,5.1,DecBTRearBigError_30N,5.4,RADIUS_REAR_SMALL_ROLL,55.0,BTRearSmallError_25N,26.4,BTRearSmallError_20N,27.2,BTRearSmallError_15N,30.7,BTRearSmallError_30N,30.5,AccBTRearSmallError_25N,17.1,DecBTRearSmallError_30N,20.1
52,DRW391700021,BT_914mm_NewBT,20170927,192442,6,F,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,74.9,BTFrontBigError_25N,9.5,BTFrontBigError_20N,10.5,BTFrontBigError_15N ,11.8,BTFrontBigError_30N,11.8,AccBTFrontBigError_25N,2.7,DecBTFrontBigError_30N,1.4,RADIUS_FRONT_SMALL_ROLL,62.2,BTFrontSmallError_25N,5.6,BTFrontSmallError_20N,5.1,BTFrontSmallError_15N,8.9,BTFrontSmallError_30N,7.3,AccBTFrontSmallError_25N,4.3,DecBTFrontSmallError_30N,0.3,RADIUS_REAR_BIG_ROLL,73.3,BTRearBigError_25N,22.8,BTBTRearBigError_20N,26.8,BTBTRearBigError_15N ,21.6,BTBTRearBigError_30N,26.4,AccBTRearBigError_25N,4.6,DecBTRearBigError_30N,6.6,RADIUS_REAR_SMALL_ROLL,60.0,BTRearSmallError_25N,10.7,BTRearSmallError_20N,6.2,BTRearSmallError_15N,11.6,BTRearSmallError_30N,13.8,AccBTRearSmallError_25N,5.1,DecBTRearSmallError_30N,5.4
